region,region_folder,clinic_folder,master_row,clinic_name,province,district,phone,suggested_logo_filename
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/211_row215_ลาบิวเต้ คลินิก,215,ลาบิวเต้ คลินิก,ปทุมธานี,เมืองปทุมธานี,0818632296,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/212_row216_ARTISTRY CLINIC,216,ARTISTRY CLINIC,สมุทรปราการ,บางพลี,0659597215,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/213_row217_Avocado Clinic คลินิกหมอหนูปอนด์ (สาขากิ่งแก้ว- สุวรรณภูมิ) ศูนย์รักษาหลุมสิว,217,Avocado Clinic คลินิกหมอหนูปอนด์ (สาขากิ่งแก้ว- สุวรรณภูมิ) ศูนย์รักษาหลุมสิว,สมุทรปราการ,บางพลี,0619639154,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/214_row218_Belin Clinic,218,Belin Clinic,สมุทรปราการ,บางพลี,0969247888,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/215_row219_Dr.Mint Aesthetic Clinic,219,Dr.Mint Aesthetic Clinic,สมุทรปราการ,บางพลี,0852259688,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/216_row220_Dr.Mint Aesthetic Clinic,220,Dr.Mint Aesthetic Clinic,สมุทรปราการ,บางพลี,0852259788,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/217_row221_HS Wellness Clinic,221,HS Wellness Clinic,สมุทรปราการ,บางพลี,0969247888,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/218_row222_PK Clinic,222,PK Clinic,สมุทรปราการ,บางพลี,0819651446,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/219_row223_RN Clinic,223,RN Clinic,สมุทรปราการ,บางพลี,0909854107,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/220_row224_สิดารัตน์ CLINIC,224,สิดารัตน์ CLINIC,สมุทรปราการ,เมืองสมุทรปราการ,0943563998,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/221_row225_โซลกู๊ดคลินิก,225,โซลกู๊ดคลินิก,สมุทรปราการ,เมืองสมุทรปราการ,0892208425,logo.png
กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/01_กรุงเทพและปริมณฑล/222_row226_Sunday clinic,226,Sunday clinic,สมุทรสาคร,เมืองสมุทรสาคร,0815099599,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/001_row5_สโรชา คลินิก,5,สโรชา คลินิก,ชัยนาท,เมืองชัยนาท,0922098851,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/002_row6_สิริยาคลินิกเวชกรรม,6,สิริยาคลินิกเวชกรรม,นครนายก,บ้านนา,0954874780,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/003_row7_สิริยาคลินิกเวชกรรม,7,สิริยาคลินิกเวชกรรม,นครนายก,บ้านนา,0954874780,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/004_row8_กระต่ายคลินิกเวชกรรม,8,กระต่ายคลินิกเวชกรรม,นครนายก,เมืองนครนายก,0642363991,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/005_row9_Dr.Deaw Clinic,9,Dr.Deaw Clinic,พระนครศรีอยุธยา,บางปะอิน,0894980824,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/006_row10_เคทีเฮลท์ สหคลินิก,10,เคทีเฮลท์ สหคลินิก,ลพบุรี,พัฒนานิคม,0990309002,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/007_row11_หมอภูมิ - หมอเฟิร์น คลินิกเวชกรรม,11,หมอภูมิ - หมอเฟิร์น คลินิกเวชกรรม,ลพบุรี,เมืองลพบุรี,0846055070,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/008_row12_Arte House Clinic,12,Arte House Clinic,สระบุรี,เมืองสระบุรี,0914289446,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/009_row13_Pearl clinic,13,Pearl clinic,สระบุรี,เมืองสระบุรี,0818892809,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/010_row14_นางสาวนงลักษณ์ ลักษณะไทย,14,นางสาวนงลักษณ์ ลักษณะไทย,สระบุรี,แก่งคอย,0836987298,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/011_row15_คลินิกพจนารถ-บุญชัยการเเพทย์ (คลินิกหมอฝัน),15,คลินิกพจนารถ-บุญชัยการเเพทย์ (คลินิกหมอฝัน),สุพรรณบุรี,สองพี่น้อง,0879109995,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/012_row16_คลินิกหมอฝัน,16,คลินิกหมอฝัน,สุพรรณบุรี,สองพี่น้อง,0879109995,logo.png
ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/02_ภาคกลาง/013_row17_คลินิคพจนารถ-บุญชัยการแพทย์,17,คลินิคพจนารถ-บุญชัยการแพทย์,สุพรรณบุรี,สองพี่น้อง,0879109995,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/001_row5_กานต์ชนก คลินิก,5,กานต์ชนก คลินิก,กำแพงเพชร,เมืองกำแพงเพชร,0824919891,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/002_row6_บริษัท พารากอน เดอร์มา จํากัด,6,บริษัท พารากอน เดอร์มา จำกัด,กำแพงเพชร,เมืองกำแพงเพชร,0800141144,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/003_row7_พญ. ชนิดาพร อาจกล้า (พราว คลินิก),7,พญ. ชนิดาพร อาจกล้า (พราว คลินิก),กำแพงเพชร,เมืองกำแพงเพชร,0966659422,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/004_row8_พราวด์คลินิกเวชกรรม Proud Clinic,8,พราวด์คลินิกเวชกรรม Proud Clinic,กำแพงเพชร,เมืองกำแพงเพชร,0966659422,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/005_row9_ANDA CLINIC,9,ANDA CLINIC,นครสวรรค์,เมืองนครสวรรค์,056200890,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/006_row10_Awika Clinic,10,Awika Clinic,นครสวรรค์,เมืองนครสวรรค์,0873776688,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/007_row11_TEST,11,TEST,นครสวรรค์,เมืองนครสวรรค์,0832173666,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/008_row12_ด็อกเตอร์กู๊ดคลินิกเวชกรรม,12,ด็อกเตอร์กู๊ดคลินิกเวชกรรม,นครสวรรค์,เมืองนครสวรรค์,0882821403,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/009_row13_Dr. OH clinic,13,Dr. OH clinic,น่าน,เมืองน่าน,0942951616,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/010_row14_พญ.วริยา ใจญาณ,14,พญ.วริยา ใจญาณ,พะเยา,ดอกคำใต้,0631217892,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/011_row15_Silinda Clinic,15,Silinda Clinic,พะเยา,เมืองพะเยา,0839426597,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/012_row16_นิสาการแพทย์,16,นิสาการแพทย์,พิจิตร,บางมูลนาก,0848156442,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/013_row17_นพ.ชัยชนะ เลี้ยงกอสกุล Bangkok Clinic,17,นพ.ชัยชนะ เลี้ยงกอสกุล Bangkok Clinic,พิจิตร,เมืองพิจิตร,0809904555,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/014_row18_นาย มนัญชัย ปรีดานนท์,18,นาย มนัญชัย ปรีดานนท์,พิจิตร,เมืองพิจิตร,0891932727,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/015_row19_โบยัง คลินิก,19,โบยัง คลินิก,พิจิตร,เมืองพิจิตร,0891932727,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/016_row20_Be Sisters Clinic,20,Be Sisters Clinic,พิษณุโลก,เมืองพิษณุโลก,0942249692,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/017_row21_The Seoul Clinic,21,The Seoul Clinic,พิษณุโลก,เมืองพิษณุโลก,0985546466,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/018_row22_บริษัท รีจู คลินิก จํากัด,22,บริษัท รีจู คลินิก จำกัด,พิษณุโลก,เมืองพิษณุโลก,0945629535,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/019_row23_บริษัท เอสเธติก สเปซ จํากัด (Absolute clinic by Dr.tan),23,บริษัท เอสเธติก สเปซ จำกัด (Absolute clinic by Dr.tan),พิษณุโลก,เมืองพิษณุโลก,0996142463,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/020_row24_พญ.ชุติกาญจน์ สิงห์ลอ,24,พญ.ชุติกาญจน์ สิงห์ลอ,พิษณุโลก,เมืองพิษณุโลก,092224655,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/021_row25_The Ultimate Clinic,25,The Ultimate Clinic,ลำปาง,เมืองลำปาง,0918534170,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/022_row26_Marsha Clinic สาขาเชียงราย,26,Marsha Clinic สาขาเชียงราย,เชียงราย,เมืองเชียงราย,0811799636,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/023_row27_บริษัท ด็อกเตอร์หยง จํากัด (Doctor Yong Clinic),27,บริษัท ด็อกเตอร์หยง จำกัด (Doctor Yong Clinic),เชียงราย,เมืองเชียงราย,053-600073,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/024_row28_พญ. วันเพ็ญ ก่ําแก้ว,28,พญ. วันเพ็ญ ก่ำแก้ว,เชียงราย,เมืองเชียงราย,0861859311,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,"/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/025_row29_NITCHA WONGSAWAN, MD",29,"NITCHA WONGSAWAN, MD",เชียงใหม่,สันทราย,0928506565,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/026_row30_Nicha Clinic,30,Nicha Clinic,เชียงใหม่,สันทราย,0928506565,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/027_row31_บีเอสท์ คลินิก,31,บีเอสท์ คลินิก,เชียงใหม่,สันทราย,0942434433,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/028_row32_COCO Clinic,32,COCO Clinic,เชียงใหม่,หางดง,0827755858,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/029_row33_Dr. Jun Clinic,33,Dr. Jun Clinic,เชียงใหม่,หางดง,0840427654,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/030_row34_ดอกเตอร์จุนคลินิก,34,ดอกเตอร์จุนคลินิก,เชียงใหม่,หางดง,080-586549,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/031_row35_Anya Clinic,35,Anya Clinic,เชียงใหม่,เมืองเชียงใหม่,0661165956,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/032_row36_Bella Clinic,36,Bella Clinic,เชียงใหม่,เมืองเชียงใหม่,052002315,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/033_row37_CHAE-WON CLINIC,37,CHAE-WON CLINIC,เชียงใหม่,เมืองเชียงใหม่,0947252929,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/034_row38_DR.BELL CLINIC,38,DR.BELL CLINIC,เชียงใหม่,เมืองเชียงใหม่,0804409219,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/035_row39_Dr.Mo Clinic,39,Dr.Mo Clinic,เชียงใหม่,เมืองเชียงใหม่,0992639289,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/036_row40_Dr.Mo Clinic,40,Dr.Mo Clinic,เชียงใหม่,เมืองเชียงใหม่,0992639289,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/037_row41_Facetime Clinic,41,Facetime Clinic,เชียงใหม่,เมืองเชียงใหม่,0918595158,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/038_row42_Facetime clinic,42,Facetime clinic,เชียงใหม่,เมืองเชียงใหม่,0918595158,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/039_row43_INTO YOU CLINIC,43,INTO YOU CLINIC,เชียงใหม่,เมืองเชียงใหม่,0951962644,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/040_row44_KAY CLINIC By Dr.Bell,44,KAY CLINIC By Dr.Bell,เชียงใหม่,เมืองเชียงใหม่,0658088877,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/041_row45_Lumina clinic,45,Lumina clinic,เชียงใหม่,เมืองเชียงใหม่,0928239499,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/042_row46_MI-A CLINIC,46,MI-A CLINIC,เชียงใหม่,เมืองเชียงใหม่,0825426241,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/043_row47_Machita Clinic,47,Machita Clinic,เชียงใหม่,เมืองเชียงใหม่,052014798,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/044_row48_Mor Trust Clinic,48,Mor Trust Clinic,เชียงใหม่,เมืองเชียงใหม่,0805087887,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/045_row49_Serene clinic,49,Serene clinic,เชียงใหม่,เมืองเชียงใหม่,0929154412,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/046_row50_Sher Signature Clinic,50,Sher Signature Clinic,เชียงใหม่,เมืองเชียงใหม่,0864426415,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/047_row51_Sher signature Clinic,51,Sher signature Clinic,เชียงใหม่,เมืองเชียงใหม่,0985092462,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/048_row52_Skin dream clinic,52,Skin dream clinic,เชียงใหม่,เมืองเชียงใหม่,0911419515,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/049_row53_Sym Clinic,53,Sym Clinic,เชียงใหม่,เมืองเชียงใหม่,0653524296,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/050_row54_Sym clinic,54,Sym clinic,เชียงใหม่,เมืองเชียงใหม่,0653524296,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/051_row55_The Cara Clinic,55,The Cara Clinic,เชียงใหม่,เมืองเชียงใหม่,063-083895,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/052_row56_The Enrich Clinic,56,The Enrich Clinic,เชียงใหม่,เมืองเชียงใหม่,0956355636,logo.png
ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ,/Users/chamacbook/Desktop/KNA/dep/outputs/clinic_logos_by_region/03_ภาคเหนือ/053_row57_The Niche Clinic,57,The Niche Clinic,เชียงใหม่,เมืองเชียงใหม่,0868033856,logo.png
